init_locations,moves,final_locations,rt,token_trial_num,task,trial_type,trial_index,time_elapsed,internal_node_id,user_id,score,nback_score,response,question_order,stimulus,estimated_stimulus_onset,phase,stim,correct,correct_miss,false_miss,false_hit
,,,3890.0,,recalling_sentences,html-audio-response,369,2806775,0.0-35.0-2.4,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,6271.0,,recalling_sentences,html-audio-response,373,2823208,0.0-35.0-2.5,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,4842.0,,recalling_sentences,html-audio-response,377,2833778,0.0-35.0-2.6,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,3969.0,,recalling_sentences,html-audio-response,381,2843306,0.0-35.0-2.7,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,5976.0,,recalling_sentences,html-audio-response,385,2854793,0.0-35.0-2.8,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,4737.0,,recalling_sentences,html-audio-response,389,2866423,0.0-35.0-2.9,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,5006.0,,recalling_sentences,html-audio-response,393,2877142,0.0-35.0-2.10,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,5552.0,,recalling_sentences,html-audio-response,397,2890188,0.0-35.0-2.11,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,7740.0,,recalling_sentences,html-audio-response,401,2903327,0.0-35.0-2.12,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,6444.0,,recalling_sentences,html-audio-response,405,2916670,0.0-35.0-2.13,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,6753.0,,recalling_sentences,html-audio-response,409,2930789,0.0-35.0-2.14,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,6802.0,,recalling_sentences,html-audio-response,413,2943248,0.0-35.0-2.15,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,5613.0,,recalling_sentences,html-audio-response,417,2956799,0.0-35.0-2.16,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,7468.0,,recalling_sentences,html-audio-response,421,2970715,0.0-35.0-2.17,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,7134.0,,recalling_sentences,html-audio-response,425,2983870,0.0-35.0-2.18,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,4583.0,,recalling_sentences,html-audio-response,429,2994609,0.0-35.0-2.19,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,8635.0,,recalling_sentences,html-audio-response,433,3010312,0.0-35.0-2.20,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,7872.0,,recalling_sentences,html-audio-response,437,3025088,0.0-35.0-2.21,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,15937.0,,recalling_sentences,html-audio-response,441,3048373,0.0-35.0-2.22,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,8365.0,,recalling_sentences,html-audio-response,445,3063291,0.0-35.0-2.23,6689408630ac864c8da58e9b,,0,audio_undefined_undefined_undefined.wav,,<p font-size='40px'><b>!</b><br><br>Please repeat the sentence out loud.<br><br>Recording...</p>,1.0,,,,,,
,,,,,n_back,html-keyboard-response,448,3068073,0.0-37.0-0.0-0.0,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">4</span>",,practice,4.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,449,3071074,0.0-37.0-0.0-0.1,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">7</span>",,practice,7.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,450,3074076,0.0-37.0-0.0-0.2,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">6</span>",,practice,6.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,451,3077078,0.0-37.0-0.0-0.3,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">1</span>",,practice,1.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,452,3080079,0.0-37.0-0.0-0.4,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">6</span>",,practice,6.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,453,3083081,0.0-37.0-0.0-0.5,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">4</span>",,practice,4.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,454,3086082,0.0-37.0-0.0-0.6,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">5</span>",,practice,5.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,455,3089082,0.0-37.0-0.0-0.7,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">7</span>",,practice,7.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,456,3092083,0.0-37.0-0.0-0.8,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">2</span>",,practice,2.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,457,3095084,0.0-37.0-0.0-0.9,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">7</span>",,practice,7.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,458,3098086,0.0-37.0-0.0-0.10,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">6</span>",,practice,6.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,459,3101087,0.0-37.0-0.0-0.11,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">9</span>",,practice,9.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,460,3104088,0.0-37.0-0.0-0.12,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">1</span>",,practice,1.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,461,3107090,0.0-37.0-0.0-0.13,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">9</span>",,practice,9.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,462,3110091,0.0-37.0-0.0-0.14,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">1</span>",,practice,1.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,463,3113093,0.0-37.0-0.0-0.15,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">9</span>",,practice,9.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,464,3116094,0.0-37.0-0.0-0.16,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">1</span>",,practice,1.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,465,3119095,0.0-37.0-0.0-0.17,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">6</span>",,practice,6.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,466,3122096,0.0-37.0-0.0-0.18,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">1</span>",,practice,1.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,467,3125097,0.0-37.0-0.0-0.19,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">7</span>",,practice,7.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,469,3137988,0.0-37.1-0.1-0.20,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">9</span>",,practice,9.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,470,3140990,0.0-37.1-0.1-0.21,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">3</span>",,practice,3.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,471,3143991,0.0-37.1-0.1-0.22,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">7</span>",,practice,7.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,472,3146993,0.0-37.1-0.1-0.23,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">4</span>",,practice,4.0,1.0,1.0,,
,,,358.0,,n_back,html-keyboard-response,473,3149994,0.0-37.1-0.1-0.24,6689408630ac864c8da58e9b,,0, ,,"<span style=""font-size: 40px;"">3</span>",,practice,3.0,0.0,,,1.0
,,,,,n_back,html-keyboard-response,474,3152996,0.0-37.1-0.1-0.25,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">1</span>",,practice,1.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,475,3155997,0.0-37.1-0.1-0.26,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">3</span>",,practice,3.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,476,3158998,0.0-37.1-0.1-0.27,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">7</span>",,practice,7.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,477,3161999,0.0-37.1-0.1-0.28,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">4</span>",,practice,4.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,478,3165000,0.0-37.1-0.1-0.29,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">1</span>",,practice,1.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,479,3168001,0.0-37.1-0.1-0.30,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">4</span>",,practice,4.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,480,3171002,0.0-37.1-0.1-0.31,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">8</span>",,practice,8.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,481,3174004,0.0-37.1-0.1-0.32,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">5</span>",,practice,5.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,482,3177005,0.0-37.1-0.1-0.33,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">8</span>",,practice,8.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,483,3180007,0.0-37.1-0.1-0.34,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">9</span>",,practice,9.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,484,3183008,0.0-37.1-0.1-0.35,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">8</span>",,practice,8.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,485,3186010,0.0-37.1-0.1-0.36,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">9</span>",,practice,9.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,486,3189012,0.0-37.1-0.1-0.37,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">8</span>",,practice,8.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,487,3192014,0.0-37.1-0.1-0.38,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">3</span>",,practice,3.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,488,3195016,0.0-37.1-0.1-0.39,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">8</span>",,practice,8.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,490,3220778,0.0-38.0-0.0,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">6</span>",,test,6.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,491,3223780,0.0-38.0-0.1,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">2</span>",,test,2.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,492,3226781,0.0-38.0-0.2,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">6</span>",,test,6.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,493,3229782,0.0-38.0-0.3,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,494,3232784,0.0-38.0-0.4,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">8</span>",,test,8.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,495,3235786,0.0-38.0-0.5,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,496,3238788,0.0-38.0-0.6,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">3</span>",,test,3.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,497,3241790,0.0-38.0-0.7,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">9</span>",,test,9.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,498,3244792,0.0-38.0-0.8,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,499,3247793,0.0-38.0-0.9,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">4</span>",,test,4.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,500,3250795,0.0-38.0-0.10,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">8</span>",,test,8.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,501,3253796,0.0-38.0-0.11,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">6</span>",,test,6.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,502,3256798,0.0-38.0-0.12,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,503,3259798,0.0-38.0-0.13,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">6</span>",,test,6.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,504,3262799,0.0-38.0-0.14,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,505,3265800,0.0-38.0-0.15,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,506,3268800,0.0-38.0-0.16,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">6</span>",,test,6.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,507,3271802,0.0-38.0-0.17,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,508,3274804,0.0-38.0-0.18,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">8</span>",,test,8.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,509,3277806,0.0-38.0-0.19,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">4</span>",,test,4.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,510,3280807,0.0-38.0-0.20,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">8</span>",,test,8.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,511,3283809,0.0-38.0-0.21,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">9</span>",,test,9.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,512,3286811,0.0-38.0-0.22,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">2</span>",,test,2.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,513,3289813,0.0-38.0-0.23,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">9</span>",,test,9.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,514,3292813,0.0-38.0-0.24,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">4</span>",,test,4.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,515,3295815,0.0-38.0-0.25,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,516,3298817,0.0-38.0-0.26,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,517,3301818,0.0-38.0-0.27,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,518,3304820,0.0-38.0-0.28,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,519,3307821,0.0-38.0-0.29,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">3</span>",,test,3.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,520,3310822,0.0-38.0-0.30,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,521,3313824,0.0-38.0-0.31,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">3</span>",,test,3.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,522,3316825,0.0-38.0-0.32,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">9</span>",,test,9.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,523,3319826,0.0-38.0-0.33,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">6</span>",,test,6.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,524,3322827,0.0-38.0-0.34,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">9</span>",,test,9.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,525,3325828,0.0-38.0-0.35,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,526,3328830,0.0-38.0-0.36,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">3</span>",,test,3.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,527,3331832,0.0-38.0-0.37,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">8</span>",,test,8.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,528,3334833,0.0-38.0-0.38,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">3</span>",,test,3.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,529,3337834,0.0-38.0-0.39,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">8</span>",,test,8.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,530,3340836,0.0-38.0-0.40,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,531,3343837,0.0-38.0-0.41,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,532,3346838,0.0-38.0-0.42,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,533,3349840,0.0-38.0-0.43,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">6</span>",,test,6.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,534,3352841,0.0-38.0-0.44,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">3</span>",,test,3.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,535,3355843,0.0-38.0-0.45,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">6</span>",,test,6.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,536,3358844,0.0-38.0-0.46,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,537,3361846,0.0-38.0-0.47,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">6</span>",,test,6.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,538,3364848,0.0-38.0-0.48,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">1</span>",,test,1.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,539,3367849,0.0-38.0-0.49,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">8</span>",,test,8.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,540,3370851,0.0-38.0-0.50,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">4</span>",,test,4.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,541,3373851,0.0-38.0-0.51,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">8</span>",,test,8.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,542,3376853,0.0-38.0-0.52,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">2</span>",,test,2.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,543,3379855,0.0-38.0-0.53,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">4</span>",,test,4.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,544,3382856,0.0-38.0-0.54,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">2</span>",,test,2.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,545,3385857,0.0-38.0-0.55,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">7</span>",,test,7.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,546,3388858,0.0-38.0-0.56,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">4</span>",,test,4.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,547,3391859,0.0-38.0-0.57,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">6</span>",,test,6.0,1.0,1.0,,
,,,,,n_back,html-keyboard-response,548,3394860,0.0-38.0-0.58,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">4</span>",,test,4.0,0.0,,1.0,
,,,,,n_back,html-keyboard-response,549,3397862,0.0-38.0-0.59,6689408630ac864c8da58e9b,,0,,,"<span style=""font-size: 40px;"">5</span>",,test,5.0,1.0,1.0,,
,,,8379.0,,affirmation_q,survey-multi-choice,551,3420820,0.0-40.0-0.0,6689408630ac864c8da58e9b,,0,{'Q0': 'I did not.'},[0],,,,,,,,
