StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q17,Q18,Q1,Q2,Q3,Q4,Q5,Q6,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,screen_out
2025-02-19 10:08:39,2025-02-19 10:10:50,IP Address,65.184.21.65,100,131,True,2025-02-19 10:10:51,R_7N6hn1kUlezGxDX,,,,,35.3787,-81.379,anonymous,EN,Yes,67ac9a33705bcf8912548fca,24,Yes,High school graduate,Yes,No,None of the above,female,Not Hispanic or Latino,White,Left-handed,no,,"I didn’t receive extra help but math was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-19 10:38:06,2025-02-19 10:42:38,IP Address,192.91.253.216,100,271,True,2025-02-19 10:42:38,R_7SqovZxw7972TEn,,,,,32.8489,-96.9667,anonymous,EN,Yes,67848b778136ac4651ec8106,20,Yes,High school graduate,Yes,No,None of the above,male,Not Hispanic or Latino,White,Right-handed,no,kindergarten,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received speech and/or language therapy.",No,
2025-02-19 10:42:01,2025-02-19 10:43:02,IP Address,68.57.46.244,100,61,True,2025-02-19 10:43:03,R_3S9cnAavggTrQYy,,,,,35.982,-87.1214,anonymous,EN,Yes,60fefa8d26f46e84a295b223,23,Yes,4 year degree,Yes,No,None of the above,female,Hispanic or Latino,White,Right-handed,no,,None of these apply to me.,No,
2025-02-19 10:42:15,2025-02-19 10:46:26,IP Address,24.211.68.194,100,251,True,2025-02-19 10:46:27,R_3rfXiGfpScX5y8h,,,,,34.1847,-79.7704,anonymous,EN,Yes,669a800eaf38a94d6ecc4227,25,Yes,Some college,Yes,No,"You or a member of your family has been diagnosed with epilepsy,You or a member of your family has any history of seizure",,,,,,,,,
2025-02-19 11:15:23,2025-02-19 11:17:55,IP Address,99.105.251.182,100,152,True,2025-02-19 11:17:56,R_5DU84DArdFPvJMR,,,,,32.48,-96.9905,anonymous,EN,Yes,6789b046961fcf908d886644,27,Yes,Some college,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,No,,"I received extra help with math (for example, special math class, one-on-one tutoring).,I received speech and/or language therapy.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-19 12:31:11,2025-02-19 12:33:01,IP Address,12.74.55.134,100,109,True,2025-02-19 12:33:01,R_5DMPyT2MQ3L4V4K,,,,,30.2358,-92.1854,anonymous,EN,Yes,67851d1c53731845ce16f506,20,Yes,Some college,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,NA,,"I didn’t receive extra help but math was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-20 15:59:41,2025-02-20 16:01:50,IP Address,71.55.111.134,100,128,True,2025-02-20 16:01:51,R_7eVQaatei2hFfHe,,,,,36.1682,-115.2166,anonymous,EN,Yes,6661e08115e817751ecbffd6,25,Yes,Professional degree,Yes,No,None of the above,male,Not Hispanic or Latino,White,Right-handed,no,,"I received extra help with math (for example, special math class, one-on-one tutoring).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-20 15:59:45,2025-02-20 16:03:00,IP Address,96.225.77.42,100,194,True,2025-02-20 16:03:00,R_12m68bEbFzBSsGU,,,,,40.6679,-74.1178,anonymous,EN,Yes,58adfc6e7cf56d0001f931a2,27,Yes,2 year degree,Yes,No,None of the above,Male,Not Hispanic or Latino,Black or African American,Right-handed,No,N/a,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I didn’t receive extra help but math was very hard for me.,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-20 16:03:05,2025-02-20 16:04:20,IP Address,174.73.242.29,100,74,True,2025-02-20 16:04:21,R_3UlH9fdlitmv8I1,,,,,32.2699,-110.9853,anonymous,EN,Yes,5f39f31dee7b8f5b55f3767a,23,Yes,4 year degree,Yes,No,None of the above,nonbinary,Not Hispanic or Latino,White,Right-handed,no,N/A,"I received extra help with math (for example, special math class, one-on-one tutoring).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-20 16:05:53,2025-02-20 16:08:14,IP Address,50.54.60.198,100,141,True,2025-02-20 16:08:14,R_6AGuUSJhaaFNxdF,,,,,41.395,-82.5552,anonymous,EN,Yes,5edc465dcee6c191209e2d9a,21,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Ambidextrous,No just english.,,"I didn’t receive extra help but writing was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-02-20 16:25:17,2025-02-20 16:27:20,IP Address,136.47.234.176,100,123,True,2025-02-20 16:27:20,R_6EmfC1vCacvOZss,,,,,35.7178,-78.8428,anonymous,EN,Yes,6714006452400ecdc5f6b8e6,23,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,No,N/A,"I didn’t receive extra help but math was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-21 12:57:45,2025-02-21 13:01:19,IP Address,67.213.35.132,100,214,True,2025-02-21 13:01:20,R_6FH6enx5Hj4jKSZ,,,,,36.2165,-80.5126,anonymous,EN,Yes,60b59716c91b02109967f1b5,28,Yes,Some college,Yes,No,None of the above,female,Not Hispanic or Latino,American Indian or Alaska Native,Right-handed,no,N/A,None of these apply to me.,No,
2025-02-21 12:58:30,2025-02-21 13:02:40,IP Address,24.131.40.42,100,249,True,2025-02-21 13:02:40,R_6IhUMm7CMdOpCtX,,,,,34.0414,-84.5053,anonymous,EN,Yes,66c8e33cab12474b2168145f,24,Yes,High school graduate,Yes,Yes,None of the above,Male,Not Hispanic or Latino,White,Right-handed,No,N/A,"I didn’t receive extra help but reading was very hard for me.,I received extra help with math (for example, special math class, one-on-one tutoring).,I received speech and/or language therapy.,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-02-21 13:00:36,2025-02-21 13:04:05,IP Address,107.77.235.112,100,208,True,2025-02-21 13:04:05,R_2QlgXr0I153YkWd,,,,,33.9481,-86.4728,anonymous,EN,Yes,678ffaadd2a9bbb0e63dd117,28,Yes,Doctorate,Yes,Yes,You or a member of your family has any history of seizure,,,,,,,,,
2025-02-21 13:05:34,2025-02-21 13:06:20,IP Address,66.189.76.212,100,45,True,2025-02-21 13:06:20,R_3WTDPsHAs8SrmRe,,,,,44.6996,-73.4473,anonymous,EN,Yes,6715129ec9c5aff7db36d7e7,22,Yes,High school graduate,Yes,No,You or a member of your family has any history of seizure,,,,,,,,,
2025-02-21 13:04:16,2025-02-21 13:06:49,IP Address,107.77.235.112,100,152,True,2025-02-21 13:06:50,R_8QyY9x1FO1SDZ1L,,,,,33.9481,-86.4728,anonymous,EN,Yes,678ffaadd2a9bbb0e63dd117,28,Yes,Doctorate,Yes,No,None of the above,male,Not Hispanic or Latino,Black or African American,Right-handed,no,,I didn’t receive extra help but math was very hard for me.,Yes,
2025-02-21 13:06:37,2025-02-21 13:10:12,IP Address,66.189.76.212,100,215,True,2025-02-21 13:10:13,R_71YhblFRpWmTI2d,,,,,44.6996,-73.4473,anonymous,EN,Yes,6715129ec9c5aff7db36d7e7,22,Yes,High school graduate,Yes,No,None of the above,Man,Not Hispanic or Latino,American Indian or Alaska Native,Left-handed,No,N/A,"I received extra help with math (for example, special math class, one-on-one tutoring).,I received speech and/or language therapy.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-02-21 13:08:13,2025-02-21 13:11:20,IP Address,172.59.125.252,100,187,True,2025-02-21 13:11:20,R_3IYGCZHQKeHNtfW,,,,,35.4127,-97.4456,anonymous,EN,Yes,655f93b2b4482d62ae2483c9,22,Yes,High school graduate,Yes,Yes,You or a member of your family has any history of seizure,,,,,,,,,
2025-02-21 13:17:35,2025-02-21 13:18:36,IP Address,45.27.229.96,100,61,True,2025-02-21 13:18:37,R_6UqhahJr593TNzX,,,,,36.0913,-80.3271,anonymous,EN,Yes,5dc98ea46c76b36aaada5f47,22,Yes,4 year degree,Yes,No,None of the above,male,Not Hispanic or Latino,White,Right-handed,no,,"None of these apply to me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-21 13:23:28,2025-02-21 13:23:58,IP Address,172.58.241.98,100,29,True,2025-02-21 13:23:59,R_6mkFyb5ftrTDH30,,,,,38.9635,-76.9672,anonymous,EN,Yes,67acab4438884c095874c5a8,25,Yes,High school graduate,Yes,No,"You or a member of your family has been diagnosed with epilepsy,You or a member of your family has any history of seizure",,,,,,,,,
2025-02-21 13:32:22,2025-02-21 13:35:12,IP Address,3.239.224.75,100,170,True,2025-02-21 13:35:13,R_6YlhDELRBE6sUuT,,,,,39.0469,-77.4903,anonymous,EN,Yes,6792c94bde6d885673023a2b,25,Yes,Some college,Yes,Yes,"You or a member of your family has any history of seizure,None of the above",,,,,,,,,
2025-02-21 13:35:27,2025-02-21 13:35:53,IP Address,3.239.224.75,100,25,True,2025-02-21 13:35:53,R_5qy0X7BGMbXZe9n,,,,,39.0469,-77.4903,anonymous,EN,Yes,6792c94bde6d885673023a2b,25,Yes,Some college,Yes,No,You or a member of your family has any history of seizure,,,,,,,,,
2025-02-21 13:34:50,2025-02-21 13:35:53,IP Address,96.246.211.148,100,63,True,2025-02-21 13:35:53,R_3phxKWFYjcj0N23,,,,,40.8023,-73.7329,anonymous,EN,Yes,6722e544617b4f90a6cbc061,24,Yes,Some college,Yes,Yes,None of the above,Male,Not Hispanic or Latino,Asian,Left-handed,No,N/A,"I received extra help with reading (for example, special reading class, worked with reading specialist).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-02-24 16:25:08,2025-02-24 16:27:15,IP Address,209.159.217.88,100,126,True,2025-02-24 16:27:15,R_51kK6QTYRVY32w1,,,,,44.1415,-103.2052,anonymous,EN,Yes,6775b38597117077340e7e1a,23,Yes,4 year degree,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,no,"I received extra help with math (for example, special math class, one-on-one tutoring).",No,
2025-02-24 16:43:06,2025-02-24 16:44:19,IP Address,67.241.228.14,100,72,True,2025-02-24 16:44:19,R_3nC6ByX7YhKYei1,,,,,42.143,-77.0457,anonymous,EN,Yes,6735b2a6112cf17b7b8df8d1,19,Yes,High school graduate,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,,"I didn’t receive extra help but math was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-02-24 16:56:46,2025-02-24 17:00:21,IP Address,76.25.88.14,100,214,True,2025-02-24 17:00:21,R_3JordKrg90TGF2h,,,,,40.3083,-105.0811,anonymous,EN,Yes,67acff9270a7fdbb02f3fc29,25,Yes,High school graduate,Yes,No,None of the above,Female,Hispanic or Latino,White,Right-handed,no,,"I didn’t receive extra help but reading was very hard for me.,I didn’t receive extra help but math was very hard for me.,I didn’t receive extra help but writing was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-24 17:06:53,2025-02-24 17:08:30,IP Address,99.157.55.27,100,97,True,2025-02-24 17:08:31,R_6jgPAuBDRQIgXBL,,,,,33.8656,-84.0725,anonymous,EN,Yes,610197ccfc001fec7476a5b8,26,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,Black or African American,Right-handed,N/a,N/a,None of these apply to me.,No,
2025-02-24 17:18:34,2025-02-24 17:20:25,IP Address,73.10.253.221,100,111,True,2025-02-24 17:20:26,R_6dE5BR5PvDoQDcW,,,,,40.0055,-74.9979,anonymous,EN,Yes,678fc09cc90418dc46e9521c,18,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,Asian,Right-handed,No,N/A,I received speech and/or language therapy.,No,
2025-02-24 17:35:47,2025-02-24 17:39:02,IP Address,128.230.194.13,100,194,True,2025-02-24 17:39:02,R_1R4si2ZqOrFszH6,,,,,43.0391,-76.1277,anonymous,EN,Yes,673a9ee0f8607e9c78f68f1a,18,Yes,Some college,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Left-handed,No,n/a,"None of these apply to me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-24 18:05:07,2025-02-24 18:08:17,IP Address,24.245.3.75,100,189,True,2025-02-24 18:08:17,R_3BkhGOi8352AzZv,,,,,44.806,-93.1409,anonymous,EN,Yes,63effbb357025439ef9f8843,25,Yes,High school graduate,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Left-handed,no,,"I received extra help with math (for example, special math class, one-on-one tutoring).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-02-24 19:23:25,2025-02-24 19:27:43,IP Address,107.11.122.95,100,258,True,2025-02-24 19:27:47,R_6mFT6vF22ctrVId,,,,,39.4353,-84.203,anonymous,EN,Yes,674665004084064b14f073cf,22,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,No,N/A,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-03-05 16:40:05,2025-03-05 16:41:11,IP Address,98.179.186.181,100,65,True,2025-03-05 16:41:12,R_1m9Lwh7G7RQNDFM,,,,,41.5317,-72.7949,anonymous,EN,Yes,67abec3fcd49071d4087f87f,19,Yes,Some college,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,,None of these apply to me.,No,
2025-03-05 16:38:54,2025-03-05 16:41:26,IP Address,35.147.103.99,100,152,True,2025-03-05 16:41:27,R_6WZcFo4kHY7hYit,,,,,29.5418,-98.4212,anonymous,EN,Yes,6732ab9b8627904cc6a8a524,25,Yes,4 year degree,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,n/a,None of these apply to me.,Yes,
2025-03-05 16:38:57,2025-03-05 16:44:51,IP Address,69.154.194.90,100,353,True,2025-03-05 16:44:51,R_6ISqjtml4pLFpN6,,,,,30.4941,-90.4751,anonymous,EN,Yes,6704aaad38d6cca3e2221270,24,Yes,High school graduate,Yes,No,None of the above,female,Not Hispanic or Latino,Black or African American,Right-handed,no,no,None of these apply to me.,No,
2025-03-27 16:23:06,2025-03-27 16:24:44,IP Address,98.124.101.40,100,97,True,2025-03-27 16:24:45,R_3CxyJcT1n5rDm4i,,,,,33.0142,-80.1726,anonymous,EN,Yes,66003d4027f04e51b0dc377f,25,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,Black or African American,Right-handed,no,N/A,"I received extra help with math (for example, special math class, one-on-one tutoring).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-03-27 16:23:54,2025-03-27 16:28:10,IP Address,72.187.9.64,100,255,True,2025-03-27 16:28:10,R_6zIcKzReRxJgZG1,,,,,28.0386,-82.3696,anonymous,EN,Yes,65958f57929aaa555306baf9,28,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,Black or African American,Left-handed,No,N/A.,"I received extra help with math (for example, special math class, one-on-one tutoring).",No,
2025-03-27 16:22:52,2025-03-27 16:29:48,IP Address,75.207.136.118,100,415,True,2025-03-27 16:29:48,R_6ir87poyAXCwruc,,,,,35.1716,-80.9118,anonymous,EN,Yes,67e03a636e1d123778991c71,25,Yes,Professional degree,Yes,No,"You or a member of your family has been diagnosed with epilepsy,You or a member of your family has any history of seizure",,,,,,,,,
2025-03-27 16:25:30,2025-03-27 16:31:40,IP Address,146.135.96.188,100,369,True,2025-03-27 16:31:40,R_7IctMzsAy5Lbh9k,,,,,41.2291,-80.7586,anonymous,EN,Yes,677ecd005f4d57e46835baf4,23,Yes,Some college,Yes,No,None of the above,Female,Not Hispanic or Latino,Black or African American,Right-handed,No,N/A,"I received extra help with reading (for example, special reading class, worked with reading specialist).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-03-27 16:32:45,2025-03-27 16:33:48,IP Address,72.187.9.64,100,62,True,2025-03-27 16:33:49,R_7QRhunaw6y7hSly,,,,,28.0386,-82.3696,anonymous,EN,Yes,65958f57929aaa555306baf9,28,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,Black or African American,Left-handed,No,N/A.,"I received extra help with math (for example, special math class, one-on-one tutoring).",No,
2025-03-27 16:37:23,2025-03-27 16:38:45,IP Address,73.160.246.179,100,81,True,2025-03-27 16:38:46,R_7EuvJy1BBUocP8E,,,,,39.7665,-75.1443,anonymous,EN,Yes,6112c4384c4afd6a025fc350,24,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,No,,"None of these apply to me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-03-27 16:41:37,2025-03-27 16:44:07,IP Address,75.207.136.118,100,149,True,2025-03-27 16:44:07,R_1BXfJ3EGWquV5cZ,,,,,35.1716,-80.9118,anonymous,EN,Yes,67e03a636e1d123778991c71,25,Yes,Professional degree,No,No,None of the above,Female,Not Hispanic or Latino,Black or African American,Right-handed,Swahili,When I was 15,None of these apply to me.,No,
2025-03-27 16:44:42,2025-03-27 16:45:54,IP Address,98.53.88.199,100,72,True,2025-03-27 16:45:54,R_1mWyNDhJ5RhoVos,,,,,26.0988,-80.1806,anonymous,EN,Yes,67a6437110f5c695f997f89e,27,Yes,4 year degree,Yes,No,"You or a member of your family has been diagnosed with epilepsy,You or a member of your family has any history of seizure",,,,,,,,,
2025-03-27 16:50:26,2025-03-27 16:53:46,IP Address,64.222.234.68,100,199,True,2025-03-27 16:53:46,R_3Cr15PP1cslSr02,,,,,45.1814,-69.2036,anonymous,EN,Yes,672f5f3ace8f7b625a4ac118,28,Yes,High school graduate,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-03-27 17:02:32,2025-03-27 17:04:21,IP Address,64.222.234.68,100,108,True,2025-03-27 17:04:21,R_5TvfTohBB9VDe0F,,,,,45.1814,-69.2036,anonymous,EN,Yes,672f5f3ace8f7b625a4ac118,28,Yes,High school graduate,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,,"I received extra help with reading (for example, special reading class, worked with reading specialist).,I received extra help with math (for example, special math class, one-on-one tutoring).,I received extra help with writing (for example, special writing class, one-on-one tutoring).,I spent some of my time in a resource room or special education class.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-03-27 17:14:58,2025-03-27 17:16:38,IP Address,208.189.218.24,100,99,True,2025-03-27 17:16:39,R_7Ptk4FrBfscx09d,,,,,30.0843,-81.8629,anonymous,EN,Yes,6083aac9d3384eb581f4345a,27,Yes,Some college,Yes,Yes,None of the above,Male,Not Hispanic or Latino,White,Left-handed,No,NA,"I didn’t receive extra help but reading was very hard for me.,I didn’t receive extra help but writing was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-03-27 17:23:42,2025-03-27 17:25:42,IP Address,174.62.183.57,100,120,True,2025-03-27 17:25:43,R_7MU1NteBO0bb9JL,,,,,41.5636,-88.2157,anonymous,EN,Yes,675a2864cf3d9d870639c42b,25,Yes,4 year degree,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,No,n/a,None of these apply to me.,No,
2025-03-27 17:47:24,2025-03-27 17:54:51,IP Address,97.166.166.155,100,446,True,2025-03-27 17:54:51,R_5EjwPUihURz4VID,,,,,35.2842,-80.8719,anonymous,EN,Yes,67c0626f99010493498eb88c,28,Yes,Professional degree,Yes,No,None of the above,Female,Not Hispanic or Latino,Other,Right-handed,No,n/a,"I received extra help with math (for example, special math class, one-on-one tutoring).,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-03-27 18:09:18,2025-03-27 18:11:01,IP Address,24.63.2.135,100,103,True,2025-03-27 18:11:01,R_3IuDAMcGsGHanNM,,,,,42.6351,-71.3014,anonymous,EN,Yes,63b6f167ce1530749467bff5,28,Yes,4 year degree,Yes,No,None of the above,Woman,Not Hispanic or Latino,White,Right-handed,no,,"I didn’t receive extra help but reading was very hard for me.,I received speech and/or language therapy.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-03-27 18:28:24,2025-03-27 18:30:10,IP Address,73.97.179.25,100,106,True,2025-03-27 18:30:10,R_6HYcCrsRVodRFBf,,,,,47.5579,-122.1633,anonymous,EN,Yes,665cdc9e86e39a9d3072303d,25,Yes,4 year degree,Yes,No,None of the above,Male,Not Hispanic or Latino,Asian,Right-handed,No,N/A,"Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-03-27 19:36:12,2025-03-27 19:37:40,IP Address,184.9.60.202,100,87,True,2025-03-27 19:37:41,R_6zW81Zasb9WAhOh,,,,,43.1503,-77.5881,anonymous,EN,Yes,67ad2e5067f159560e703a56,24,Yes,2 year degree,Yes,No,None of the above,female,Hispanic or Latino,White,Right-handed,no,,None of these apply to me.,No,
2025-03-27 20:00:08,2025-03-27 20:02:02,IP Address,143.229.225.237,100,113,True,2025-03-27 20:02:02,R_7KvSh5P5Iigf6GQ,,,,,41.7623,-73.7439,anonymous,EN,Yes,6561346f871456e2ed017ad9,21,Yes,Some college,Yes,No,None of the above,genderqueer,Not Hispanic or Latino,Asian,Right-handed,No,n/a,"I received extra help with math (for example, special math class, one-on-one tutoring).,None of these apply to me.",No,
2025-03-27 20:05:48,2025-03-27 20:08:29,IP Address,73.104.33.235,100,160,True,2025-03-27 20:08:30,R_5P5cBOgQtqo6Ml9,,,,,30.3524,-81.5867,anonymous,EN,Yes,668c821b1bbf383ee00a01ed,27,Yes,Less than high school,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,none,n/a,"I didn’t receive extra help but reading was very hard for me.,I received extra help with math (for example, special math class, one-on-one tutoring).,I didn’t receive extra help but writing was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-03-27 21:20:00,2025-03-27 21:20:37,IP Address,70.176.38.181,100,37,True,2025-03-27 21:20:38,R_7PE0v6GEgGPHrzj,,,,,32.213,-110.8279,anonymous,EN,Yes,6595f2e6d6ee9f12ba9b7d99,21,Yes,Some college,Yes,No,"You or a member of your family has been diagnosed with epilepsy,You or a member of your family has any history of seizure",,,,,,,,,
2025-03-27 21:53:20,2025-03-27 21:54:34,IP Address,47.195.32.130,100,73,True,2025-03-27 21:54:34,R_55saZyJ9LCOzhnQ,,,,,27.7731,-82.4088,anonymous,EN,Yes,66561d2062c61b59c64c212b,27,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Left-handed,No,N/A,None of these apply to me.,No,
2025-03-27 22:42:29,2025-03-27 22:45:42,IP Address,24.17.154.159,100,193,True,2025-03-27 22:45:43,R_346l7GRwZ5ohvsp,,,,,47.6451,-122.0425,anonymous,EN,Yes,63490a39d89c489f0b4a7d8e,21,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,Asian,Right-handed,No,,"I didn’t receive extra help but reading was very hard for me.,I didn’t receive extra help but writing was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-03-27 23:18:03,2025-03-27 23:20:02,IP Address,73.163.170.14,100,118,True,2025-03-27 23:20:02,R_3CBmoLpaH9OpLFq,,,,,38.9522,-77.0253,anonymous,EN,Yes,63f46c26c20d90bbe90e97e5,26,Yes,4 year degree,Yes,No,None of the above,Agender,Not Hispanic or Latino,White,Right-handed,No,,"I didn’t receive extra help but writing was very hard for me.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
2025-03-31 13:48:23,2025-03-31 13:50:49,IP Address,66.191.183.147,100,146,True,2025-03-31 13:50:50,R_6bN66dE2pscBg0Q,,,,,35.0471,-82.0901,anonymous,EN,Yes,67804bf16b510a1a193ada1f,21,Yes,4 year degree,Yes,No,None of the above,Female,Not Hispanic or Latino,White,Right-handed,no,,None of these apply to me.,No,
2025-03-31 13:56:18,2025-03-31 13:57:38,IP Address,12.75.36.109,100,80,True,2025-03-31 13:57:38,R_7fpAcYYvr4MszRL,,,,,41.6672,-87.5625,anonymous,EN,Yes,561d61b83d7fe800110f5e0a,28,Yes,4 year degree,Yes,No,None of the above,woman,Not Hispanic or Latino,White,Right-handed,No,,"Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",No,
2025-03-31 14:54:46,2025-03-31 14:56:17,IP Address,174.177.0.155,100,91,True,2025-03-31 14:56:18,R_1FxpXOJNQ7HLCxz,,,,,35.8974,-83.9425,anonymous,EN,Yes,6627021ac0da8b63c13ac768,21,Yes,Some college,Yes,No,None of the above,female,Not Hispanic or Latino,White,Right-handed,no,n/a,None of these apply to me.,No,
2025-03-31 15:31:50,2025-03-31 15:44:25,IP Address,35.149.53.132,100,754,True,2025-03-31 15:44:25,R_70YlVjwsfZsdUjk,,,,,33.784,-118.1854,anonymous,EN,Yes,603c30cc6aac099ca7f0b6b9,23,Yes,High school graduate,Yes,No,None of the above,Woman,Hispanic or Latino,White,Right-handed,No,N/A,None of these apply to me.,No,
2025-03-31 16:55:55,2025-03-31 16:57:37,IP Address,136.227.223.105,100,102,True,2025-03-31 16:57:37,R_1Dq0ZupQDQu6dih,,,,,26.2472,-80.2045,anonymous,EN,Yes,665c64f2f948d3e83dff8f62,24,Yes,Some college,Yes,No,"You have had multiple concussions, brain injuries other than a concussion, or a stroke",Male,Hispanic or Latino,Asian,Left-handed,No,NA,"I received extra help with math (for example, special math class, one-on-one tutoring).",No,
2025-03-31 17:07:13,2025-03-31 17:09:35,IP Address,67.206.162.162,100,142,True,2025-03-31 17:09:36,R_5nqFzR0nTFvtvAR,,,,,32.2448,-111.0214,anonymous,EN,Yes,663acee055f8e42d27e11d74,23,Yes,Some college,Yes,No,None of the above,Male,Not Hispanic or Latino,White,Right-handed,N/A,N/A,I received speech and/or language therapy.,No,
2025-03-31 17:09:14,2025-03-31 17:13:39,IP Address,206.194.218.76,100,265,True,2025-03-31 17:13:40,R_5SUZiujW7ccBZAd,,,,,26.2312,-80.1224,anonymous,EN,Yes,5d54fef50a2a1600195cb7cf,27,Yes,2 year degree,Yes,No,None of the above,non-binary,Not Hispanic or Latino,White,Right-handed,no,n/a,"I received extra help with math (for example, special math class, one-on-one tutoring).,I received speech and/or language therapy.,Have you ever been formally diagnosed with a language or learning disorder (including ADHD)? If so, what was the diagnosis?",Yes,
